"","S1","S2","S3","S4","S5","S6"
"107",0.724584103512015,0.932695409095796,0.623823675086677,0.848692333595241,0.686022107177837,0.326823664560597
"108",0.709385910864654,0.938178690463391,0.599719333003137,0.848692333595241,0.725759059745348,0.332075162057931
"109",0.689053193674266,0.941941726696054,0.597407957734852,0.842743293298911,0.736322932699035,0.335111184048576
"110",0.657629903470939,0.941081604128588,0.581641076440482,0.836682006959255,0.760039177277179,0.335849675884139
"111",0.611829944547135,0.941296634770455,0.591216773980518,0.823661465933326,0.760109136700714,0.335357347993764
"112",0.228999794619018,0.937641113858725,0.594436189532772,0.83241665731283,0.742829159087729,0.334618856158201
"113",0.195728075580201,0.938931297709924,0.598976390952617,0.825120664496577,0.652581502728418,0.332977763190285
"114",0.188950503183405,0.941941726696054,0.629437015023939,0.819396116286901,0.644116412480761,0.332239271354722
"115",0.189977408092011,0.9288248575422,0.639920752847945,0.822202267370075,0.661326430670211,0.332731599245097
"116",0.197987266379133,0.930222556714332,0.60219580650487,0.830508474576271,0.658108297187631,0.331336670222368
"117",0.355514479359211,0.926029459197936,0.611111111111111,0.843977999775508,0.641947670351196,0.332403380651514
"118",0.419387964674471,0.925706913235136,0.599719333003137,0.841284094735661,0.644396250174899,0.331582834167556
"119",0.457383446292873,0.928717342221267,0.608221892025755,0.843080031428892,0.654890163705051,0.332567489948306
"120",0.477716163483261,0.925814428556069,0.590061086346376,0.835896284655966,0.582971876311739,0.328054484286535
"121",0.493119737112343,0.920331147188474,0.575367343569424,0.828151307666405,0.589198265006296,0.31673094280791
"122",0.49620045183816,0.909472099774218,0.567112431896979,0.830845212706252,0.593185952147754,0.308279314023139
"123",0.499897309509139,0.893882378238899,0.561416542842992,0.823773711976653,0.593185952147754,0.294412078444244
"124",0.497227356746765,0.872916890656919,0.565296351329041,0.823324727803345,0.5871694417238,0.272667596619348
"125",0.491887451222017,0.851843887754005,0.569258708931814,0.8164777191604,0.587519238841472,0.266185279396078
"126",0.480796878209078,0.838296957316418,0.57511969621925,0.813671568077225,0.481810549881069,0.267334044473619
"127",0.477716163483261,0.817869046339103,0.581393429090309,0.807049051520934,0.46285154610326,0.270205957167474
"128",0.472376257958513,0.787334695194065,0.572478124484068,0.789426422718599,0.475654120610046,0.268646918847953
"129",0.46806325734237,0.74293086764864,0.586098728743602,0.78605904141879,0.460193088008955,0.264133913186182
"130",0.462517970835901,0.739060316095044,0.594601287766221,0.768548658659782,0.427032321253673,0.27086239435464
"131",0.454097350585336,0.739705408020643,0.581806174673931,0.740936132001347,0.444242339443123,0.283498810207598
"132",0.448346683097145,0.735189764541447,0.594436189532772,0.752160736334044,0.378340562473765,0.287765651924182
"133",0.43602382419388,0.72830878400172,0.58568598315998,0.750926029857447,0.373583321673429,0.293181258718306
"134",0.418771821729308,0.692076120847221,0.558197127290738,0.746548434167696,0.337204421435567,0.29999179453516
"135",0.396796056685151,0.681109558112031,0.570827142149579,0.739813671568077,0.322303064222751,0.29843275621564
"136",0.352639145615116,0.670035480055908,0.56323262341093,0.739476933438096,0.320484119210858,0.294412078444244
"137",0.332922571369891,0.65347812063219,0.552831434703649,0.737905488831519,0.323492374422835,0.290637564618036
"138",0.289997946190183,0.647134716697129,0.584695393759287,0.768773150746436,0.288372743808591,0.289734963485681
"139",0.280345040049291,0.646704655413396,0.586263826977051,0.748681108990908,0.309360570868896,0.290145236727661
"140",0.290408708153625,0.650360176325126,0.57066204391613,0.72264002693905,0.274590737372324,0.287929761220973
"141",0.303142329020333,0.608859262444898,0.4925705794948,0.732966662925132,0.307681544704072,0.292935094773119
"142",0.307044567673033,0.606708956026234,0.458065048703979,0.724772701762263,0.393661676227788,0.280052514974973
"143",0.309098377490244,0.615525212342759,0.464751527158659,0.710854192389718,0.35252553518959,0.247066546319849
"144",0.303758471965496,0.62090097838942,0.489268614825821,0.765630261533281,0.352105778648384,0.162632313120538
"145",0.298623947422469,0.627351897645414,0.553904573221067,0.768885396789763,0.36120050370785,0.14310330680233
"146",0.293694803861162,0.637995914417804,0.552583787353475,0.756313839937142,0.358192248495872,0.11397390662181
"147",0.288560279318135,0.6066014407053,0.546475152715866,0.753956673027276,0.391912690639429,0.162960531714122
"148",0.279728897104128,0.631437479840877,0.546227505365693,0.764732293186665,0.381208898838674,0.195125953885288
"149",0.267200657219141,0.527685195140307,0.531038467888394,0.764844539229992,0.450748565831818,0.277180602281119
"150",0.247278701992196,0.537469089345232,0.523691596499917,0.747670894600965,0.494543164964321,0.355788955444326
"151",0.217498459642637,0.572089022685733,0.53912828132739,0.751262767987428,0.518399328389534,0.393369984409617
"152",0.17293078660916,0.588001290183851,0.536073964008585,0.751150521944101,0.574716664334686,0.423730204316075
"153",0.0899568699938386,0.593377056230513,0.5300478784877,0.775620159389381,0.651182314257731,0.423401985722491
"154",0.0903676319572808,0.618750671970756,0.535331021958065,0.77865080255921,0.605708688960403,0.422663493886929
"155",0.0901622509755597,0.673583485646705,0.559600462275054,0.783589628465597,0.605288932419197,0.40846803971445
"156",0.0901622509755597,0.733039458122783,0.582136371140829,0.79717139970816,0.605218972995663,0.378600147698367
"157",0.0907783939207229,0.763143747984088,0.585603434043256,0.799528566618027,0.602070798936617,0.361532780832034
"158",0.262066132676114,0.77819589291474,0.607066204391613,0.800426534964642,0.61193507765496,0.337818987445639
"159",0.312179092216061,0.822707235781099,0.598811292719168,0.805028622741048,0.617042115572968,0.309510133749077
"160",0.314232902033272,0.833781313837222,0.595426778933465,0.808396004040858,0.618791101161327,0.285468121769098
"161",0.318545902649415,0.834426405762821,0.591877166914314,0.796722415534852,0.569259829299007,0.282185935833265
"162",0.322858903265558,0.827007848618428,0.619696219250454,0.786620271635425,0.64859381558696,0.273324033806515
"163",0.326350379954816,0.816686377808838,0.632326234109295,0.797395891794814,0.644046453057227,0.250102568310495
"164",0.330663380570959,0.807009998924847,0.66691431401684,0.799640812661354,0.642997061704212,0.232132600311808
"165",0.332101047443007,0.791850338673261,0.664107644048209,0.791783589628466,0.63942913110396,0.198654303766308
"166",0.332511809406449,0.774432856682077,0.642479775466403,0.797620383881468,0.666853225129425,0.188233363420038
"167",0.333333333333333,0.768089452747016,0.619200924550107,0.778763048602537,0.651741989646005,0.248133256748995
"168",0.331074142534401,0.766369207612085,0.599389136536239,0.791671343585139,0.653141178116692,0.284155247394765
"169",0.328198808790306,0.772282550263413,0.608221892025755,0.793242788191716,0.662725619140898,0.346188561582014
"170",0.336003286095708,0.773680249435545,0.592455010731385,0.801436749354585,0.675877990765356,0.408960367604825
"171",0.344834668309715,0.756800344049027,0.590473831929998,0.788752946458637,0.572268084510984,0.439977024698449
"172",0.379544054220579,0.765294054402752,0.598811292719168,0.7923448198451,0.551979851686022,0.440879625830803
"173",0.404395153008831,0.765079023760886,0.53467062902427,0.781569199685711,0.554288512662656,0.435217855091491
"174",0.415896487985213,0.764003870551554,0.5226184579825,0.764283309013357,0.479431929480901,0.412160498892262
"175",0.422674060382009,0.770132243844748,0.540531616311706,0.771354809742957,0.41877710927662,0.389841634528596
"176",0.414869583076607,0.775615525212343,0.535496120191514,0.764620047143338,0.429061144536169,0.366620169032576
"177",0.407681248716369,0.777120739705408,0.514528644543503,0.758109776630374,0.429830698195047,0.357840321654222
"178",0.392277675087287,0.769917213202881,0.505695889053987,0.763160848580087,0.458514061844131,0.349142528924264
"179",0.3758471965496,0.742823352327707,0.510648836057454,0.738017734874846,0.468098502868336,0.340526790842701
"180",0.377284863421647,0.731104182345984,0.491992735677728,0.723201257155685,0.446690919266825,0.33798309674243
"181",0.378722530293695,0.657671218148586,0.493726267128942,0.727803344932091,0.430600251853925,0.34192171986543
"182",0.383651673855001,0.503279217288464,0.467805844477464,0.723425749242339,0.52588498670771,0.340772954787889
"183",0.387348531525981,0.388022793248038,0.478702327885092,0.721854304635762,0.62543724639709,0.345942397636826
"184",0.386527007599096,0.390173099666702,0.456991910186561,0.72746660680211,0.614453616902197,0.34881431033068
"185",0.381803245019511,0.383292119126976,0.451130922899125,0.717364462902683,0.575206380299427,0.344055140723722
"186",0.372766481823783,0.392860982690033,0.42859501403335,0.763609832753395,0.542605288932419,0.341593501271847
"187",0.36270281371945,0.408020642941619,0.422816575862638,0.756875070153777,0.567091087169442,0.334618856158201
"188",0.368864243171082,0.420814966132674,0.444279346210996,0.771691547872937,0.564572547922205,0.324690243702306
"189",0.366194290408708,0.412858832383615,0.414396565956744,0.759456729150297,0.527354134601931,0.311725609255764
"190",0.355514479359211,0.391785829480701,0.464668978041935,0.742956560781232,0.570519098922625,0.291294001805202
"191",0.339289381803245,0.374153316847651,0.44807660558032,0.730721742058592,0.569049951028404,0.270616230409453
"192",0.323064284247279,0.341038598000215,0.47515271586594,0.755191379503872,0.559815307121869,0.258554197095265
"193",0.313205997124666,0.415331684765079,0.483902922238732,0.756987316197104,0.560095144816007,0.24271764995487
"194",0.313000616142945,0.464896247715299,0.476556050850256,0.766079245706589,0.611235483419617,0.24961024042012
"195",0.312384473197782,0.482743790990216,0.493396070662044,0.755977101807161,0.614593535749266,0.249446131123328
"196",0.312179092216061,0.532200838619503,0.56397556546145,0.783028398248962,0.614943332866937,0.280216624271765
"197",0.312589854179503,0.581550370927857,0.554812613505036,0.745987203951061,0.532181334825801,0.285796340362682
"198",0.299240090367632,0.605956348779701,0.556876341423147,0.751375014030755,0.573947110675808,0.312217937146139
"199",0.292667898952557,0.639823674873669,0.511639425458148,0.753732180940622,0.572547922205121,0.323049150734389
"200",0.281782706921339,0.666379959144178,0.477629189367674,0.754405657200584,0.598712746606968,0.327972429638139
"201",0.282604230848223,0.673691000967638,0.457652303120357,0.734538107531709,0.589757940394571,0.328300648231722
"202",0.258985417950298,0.662724438232448,0.452616807000165,0.738466719048154,0.620400167902617,0.323295314679577
"203",0.241528034504005,0.650252661004193,0.461532111606406,0.752160736334044,0.622848747726319,0.308115204726348
"204",0.254877798315876,0.63917858294807,0.44584777942876,0.763497586710068,0.588358751923884,0.294658242389431
"205",0.262476894639556,0.615525212342759,0.438996202740631,0.764507801100011,0.473555337904016,0.258636251743661
"206",0.26884370507291,0.58531340716052,0.430906389301635,0.760915927713548,0.433398628795299,0.236727660621974
"207",0.272129800780448,0.558864638210945,0.441802872709262,0.742619822651251,0.432419196865818,0.232953146795766
"208",0.270281371944958,0.521556821847113,0.45121347201585,0.718374677292625,0.408842871134742,0.226060556330516
"209",0.270486752926679,0.46027308891517,0.446177975895658,0.725333931978898,0.395270742969078,0.216049889226225
"210",0.268638324091189,0.380174174819912,0.44213306917616,0.741721854304636,0.39177277179236,0.196602937556413
"211",0.262066132676114,0.335125255348887,0.461862308073304,0.727578852845437,0.40044774031062,0.182981865922704
"212",0.258985417950298,0.327599182883561,0.430163447251114,0.727578852845437,0.392682244298307,0.169196684992205
"213",0.243992606284658,0.338350714976884,0.44510483737824,0.727354360758783,0.385406464250735,0.170345450069746
"214",0.245635654138427,0.351252553488872,0.40820538220241,0.720844090245819,0.381418777109277,0.18248953803233
"215",0.244608749229821,0.329964519944092,0.398464586428925,0.685374340554495,0.376941374003078,0.202100598998933
"216",0.244814130211542,0.361358993656596,0.398299488195476,0.682455943427994,0.328809290611445,0.227701649298433
"217",0.245224892174985,0.383614665089775,0.392108304441143,0.69076215063419,0.298446900797537,0.250841060146057
"218",0.245224892174985,0.397591656811096,0.376919266963844,0.688741721854304,0.307261788162866,0.262574874866661
"219",0.245224892174985,0.386195032792173,0.383770843651973,0.673812998091817,0.309360570868896,0.254697628620661
"220",0.244814130211542,0.383722180410708,0.350008254911673,0.680098776518128,0.225339303204142,0.251743661278411
"221",0.245224892174985,0.369315127405655,0.342578834406472,0.69076215063419,0.222820763956905,0.253959136785099
"222",0.245841035120148,0.353940436512203,0.336717847119036,0.674149736221798,0.186651741989646,0.256256666940182
"223",0.269459848018073,0.332974948930223,0.352814924880304,0.661016949152542,0.186931579683783,0.252153934520391
"224",0.308892996508523,0.346629394688743,0.365032194155523,0.675496688741722,0.169581642647265,0.243292032493641
"225",0.339289381803245,0.343941511665412,0.348357272577183,0.682904927601302,0.163425213376242,0.22991712480512
"226",0.356336003286096,0.344694118911945,0.35182433547961,0.68223145134134,0.11788162865538,0.217690982194141
"227",0.374820291640994,0.340823567358349,0.343486874690441,0.667639465708834,0.104519378760319,0.210552227783704
"228",0.384062435818443,0.364691968605526,0.364041604754829,0.659894488719273,0.140478522456975,0.213998523016329
"229",0.386937769562539,0.390603160950435,0.342000990589401,0.651363789426423,0.15342101581083,0.21358824977435
"230",0.421236393509961,0.392645952048167,0.35570414396566,0.64552699517342,0.193367846648944,0.213095921883975
"231",0.449989730950914,0.365767121814859,0.324830774310715,0.631608485800875,0.217923604309501,0.208747025518996
"232",0.462928732799343,0.372648102354586,0.324335479610368,0.631608485800875,0.187491255072058,0.208747025518996
"233",0.508934072704868,0.383722180410708,0.32251939904243,0.594679537546301,0.183223730236463,0.187166652990892
"234",0.537276648182378,0.402859907536824,0.354878652798415,0.543046357615894,0.19105918567231,0.166570936243538
"235",0.55452865064695,0.457800236533706,0.339937262671289,0.560556740374902,0.19378760319015,0.197751702633954
"236",0.565619223659889,0.533491022470702,0.350833746078917,0.550903580648782,0.329788722540926,0.217773036842537
"237",0.572807558020127,0.557897000322546,0.361069836552749,0.550903580648782,0.479361970057367,0.227455485353245
"238",0.578352844526597,0.551768627029352,0.364949645038798,0.551240318778763,0.466839233244718,0.236071223434808
"239",0.578352844526597,0.541124610256962,0.353475317814099,0.545066786395779,0.548062123968099,0.247969147452203
"240",0.575477510782502,0.538006665949898,0.355869242199108,0.563138399371422,0.542745207779488,0.246902437023057
"241",0.571164510166359,0.550908504461886,0.370810632326234,0.563924121674711,0.576185812228907,0.236891769918766
"242",0.563565413842678,0.552091172992151,0.397473997028232,0.578965091480525,0.615083251714006,0.236563551325183
"243",0.550215650030807,0.551231050424685,0.423889714380056,0.595240767762936,0.617601790961243,0.237384097809141
"244",0.529882932840419,0.541877217503494,0.476308403500083,0.621281849814794,0.633132782985868,0.236973824567162
"245",0.510782501540357,0.551016019782819,0.448406802047218,0.642496352003592,0.63187351336225,0.233937802576516
"246",0.494557403984391,0.548650682722288,0.454432887568103,0.632057469974183,0.682524136001119,0.239353409370641
"247",0.478537687410146,0.555424147941082,0.464338781575037,0.650914805253115,0.6835035679306,0.238204644293099
"248",0.459642637091805,0.5357488442103,0.457569754003632,0.619710405208216,0.685322512942493,0.244358742922787
"249",0.437050729102485,0.490592409418342,0.45715700842001,0.619598159164889,0.69427731915489,0.237630261754328
"250",0.405216676935716,0.407698096978819,0.482829783721314,0.625434953417892,0.66468448299986,0.23287109214737
"251",0.351817621688232,0.325018815181163,0.482251939904243,0.594230553372993,0.65873793199944,0.244030524329203
"252",0.335181762168823,0.254596279969896,0.455340927852072,0.619822651251543,0.659017769693578,0.249446131123328
"253",0.313000616142945,0.205784324266208,0.45789995047053,0.63071051745426,0.653700853504967,0.262574874866661
"254",0.28753337440953,0.195677884098484,0.489516262175995,0.616455269951734,0.646564992304464,0.264051858537786
"255",0.287944136372972,0.174067304590904,0.482664685487865,0.631945223930856,0.652861340422555,0.257651595962911
"256",0.284247278701992,0.146220836469197,0.467062902426944,0.667190481535526,0.648523856163425,0.25904652498564
"257",0.284452659683713,0.135469304375874,0.438996202740631,0.68335391177461,0.652161746187212,0.221957823910725
"258",0.285479564592319,0.0928932372863133,0.444939739144791,0.642271859916938,0.637750104939135,0.169032575695413
"259",0.284658040665434,0.0874099559187184,0.453524847284134,0.62846559658772,0.587799076535609,0.141051940592435
"260",0.28383651673855,0.0841844962907214,0.457569754003632,0.614210349085195,0.60437945991325,0.10412734881431
"261",0.284452659683713,0.0764433931835287,0.454267789334654,0.649904590863172,0.606758080313418,0.0780339706244359
"262",0.284658040665434,0.0755832706160628,0.462522701007099,0.65518015489954,0.72226108856863,0.0686797407073111
"263",0.284452659683713,0.047521771852489,0.45344229816741,0.617914468514985,0.705190989226249,0.0439812915401657
"264",0.284658040665434,0.0440812815826255,0.449149744097738,0.593444831069705,0.702252693437806,0.0461147123984574
"265",0.284247278701992,0.0326846575637028,0.441967970942711,0.620945111684813,0.74331887505247,0.062853860671207
"266",0.284658040665434,0.0201053650145146,0.429420505200594,0.58435290156022,0.733314677487058,0.0640026257487487
"267",0.285068802628877,0.0272013761961079,0.408618127786033,0.556964866988439,0.738631593675668,0.0918191515549356
"268",0.281577325939618,0.0345124180195678,0.413405976556051,0.564148613761365,0.677207219812509,0.176335439402642
"269",0.277675087286917,0.0369852704010321,0.418689120026416,0.564148613761365,0.767804673289492,0.253795027488307
"270",0.272129800780448,0.0311794430706376,0.407792636618788,0.527331911550118,0.776479641807752,0.309674243045869
"271",0.264736085438488,0.0269863455542415,0.413240878322602,0.541811651139297,0.767594795018889,0.335111184048576
"272",0.252002464571781,0.0890226857327169,0.389301634472511,0.545179032439106,0.787253393032042,0.336342003774514
